paragraph,paragraphNumber,filePath,fileName,matchingKey,PoliceReform,Operations_PatrolsInterventions,StateAdministration,RefugeeAssistance,ElectionAssistance,LegalReform,CivilSocietyAssistance
"7. The demonstrations that took place in October suggest the potential for violent expressions of frustration, which could have implications for [LOC] and international efforts to promote progress. On 24 October, a group of some 30 students gathered near a United Nations Day ceremony in [LOC], holding anti-[LOC] placards and calling for the withdrawal of the peacekeepers. The next day, some 600 students held a similar protest near the [LOC], and roadblocks with burning tyres were erected. In response, the Minister for Foreign Affairs urged students not to resort to violence, but noted that the demonstrations illustrated the public’s impatience at the lack of socio-economic progress.",7,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,False,False,False,False,False,False,False
"8. Following the reintegration of [LOC] into the Caribbean Community (CARICOM), on 18 October, a high-level delegation from CARICOM, headed by the Prime Minister of [LOC], who is the current Chairman of the organization, visited [LOC]. The delegation discussed with the [LOC] authorities the common market. The visit coincided with a CARICOM assessment mission, during which the participants discussed the possibilities of opening an office in [LOC]. The preceding initiatives were conducted within the framework of the organization’s response to a request from President René Préval for support for [LOC]’s development.",8,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,,,,,,,
"9. The continued repatriation of [LOC] nationals continued to present a potential problem along the border area with the [LOC]. On 21 November, [LOC] facilitated a meeting that brought together representatives of the authorities of [LOC] and the [LOC] and non-governmental organizations to discuss the application of the Protocol of Understanding on the mechanisms of repatriation and other key areas of concern. Security operations",9,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,False,False,False,True,False,False,True
"10. During the reporting period, the overall security environment continued to be relatively stable in most of the country and there were signs of improvement in some critical areas. However, the overall situation remained fragile and volatile. Much of the violence continued to take place in the capital; other regions of the country enjoyed a greater level of stability, with the exception of isolated incidents reported in [LOC], [LOC] and [LOC]. Although kidnappings continued to take place at a high rate throughout [LOC], they occurred less frequently than last year, and murder rates also showed some decline. However, armed attacks against [LOC] and violent demonstrations increased. The development of [LOC] National Police capacity remained at a very early stage, and the Mission’s military and police components continued to play a key role in promoting its capacity in the face of substantial challenges, working in close cooperation with the [LOC] political and police leadership.",10,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,True,False,False,False,False,False,False
"11. On 19 July, armed groups gathered in [LOC], firing weapons and creating panic in the vicinity of [LOC] and the airport, expressing their frustration for the perceived inaction on the part of the Government to meet their demands for amnesty in return for participation in a disarmament programme. On the following day, the armed groups opened fire on the Jordanian Battalion camp and a nearby [LOC] National Police station, injuring one police officer, while five of the gang members were killed and another five injured. Over the following two days, 6 civilians were killed, approximately 80 injured and an unknown number were abducted.",11,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,,,,,,,
"12. In response to the outbreak of violence, my Special Representative intensified his discussions with President Préval and Government officials to develop a coordinated response. To highlight the partnership between the Mission and the Government, President Préval visited [LOC] Militaire on 9 August, together with other officials from the Government and the Mission. After talking to local residents, the President issued a statement stressing that, while his Government had initiated dialogue with some armed groups in an effort to launch a disarmament, demobilization and reintegration programme, he would not hesitate to use force to neutralize armed groups that refused to disarm voluntarily. security plan, which established 12 additional [LOC] National Police/[LOC] checkpoints and 23 additional [LOC] National Police checkpoints around [LOC]. Three [LOC] platoons were redeployed from the outlying regions to [LOC] Sol[LOC] to support the increased tempo of operations in that area. The configuration of formed police units was also adjusted.",12,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,,,,,,,
"14. By mid-September, the security situation began to improve owing to the measures taken by the [LOC] National Police and [LOC], and relative calm was observed in [LOC] and [LOC] Mi[LOC], following the reinforcement of the Mission’s presence there. Furthermore, on 2 October, [LOC] and the Government agreed to establish a communication mechanism at the highest level to plan future joint operations in [LOC] and set up a coordination, monitoring and verification mechanism for such operations. On the following day, [LOC] National Police officers accompanied by [LOC] visited [LOC] to meet local residents and community leaders and to look into the possibility of resuming patrols and re-establishing a [LOC] National Police presence in the area. This first visit of the [LOC] police to [LOC] in almost three years was welcomed by local residents, who expressed their readiness to work alongside the [LOC] National Police to restore peace to the area. The [LOC] National Police have subsequently carried out patrols in [LOC] during daylight hours.",14,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,True,False,False,False,False,False,False
"15. Tensions remained high in the [LOC]issant area of [LOC] throughout the reporting period. On a number of occasions [LOC] troops have found bodies in the area, with the deaths attributed to suspicious causes. As part of the joint Government/[LOC] plan to restore security, the Mission organized a series of meetings between local authorities and residents. On 27 September, [LOC] troops apprehended a significant armed group leader who had been linked to the large-scale killings in [LOC]nt in both 2005 and 2006. On 3 November, a group of armed criminals in [LOC] were confronted by the [LOC] National Police and a [LOC] formed police unit, resulting in the death of one civilian and the wounding of one formed police unit member. Eight individuals were arrested by the [LOC] National Police, but were subsequently released.",15,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,False,False,False,False,False,False,False
"16. [LOC] troops and police were shot at on a number of occasions during the reporting period, and on 10 November, two [LOC] soldiers were killed as they returned to their base. The ongoing violence has also taken a toll on the [LOC] National Police, with seven police officers murdered in the capital since August.",16,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,False,False,False,False,False,False,False
"17. The advances that have been made in the area of security remain fragile and should be consolidated. In order to do this, it will be essential to reinforce the close collaboration that has developed between [LOC] and the [LOC] political and security authorities and to continue to increase the tempo of operations in the rural and urban areas. In addition to continued activities in [LOC], the Mission plans to enhance its presence and undertake deterrent actions along the border, in ports and on outlying islands in order to buttress the Government’s minimal capacity to deal with trafficking activities (see S/2006/592, para. 54). To mitigate such illicit activities, [LOC] and the [LOC] Coast Guard will perform joint operations, bearing in mind the Coast Guard’s limited capability.",17,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,,,,,,,
"18. In the above context, it will be vital to avoid premature changes in the Mission’s force configuration. As noted below, a long-term process will be required to develop a full security capability for [LOC], including an ability to assume tasks security situation, the continued contribution of the military and police components, at their currently authorized ceilings of 7,200 troops and 1,951 police officers (including eight formed police units), will remain indispensable for the coming months. Future reductions in international troops and police should take place within a measured and carefully prepared process, drawing on consultations with the [LOC] authorities, as proportionate improvement in [LOC] capacity permits the handover of specific tasks.",18,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,,,,,,,
"19. At the same time, supplementary bilateral assistance will be crucial to address problems presented by the smuggling of narcotics and weapons. Those illicit activities far surpass the ability of national authorities and of [LOC] to control them and pose a grave problem to the country’s long-term stability. It will also be essential to make further efforts to promote small-scale humanitarian and development activities that can follow up on and reinforce the impact of security operations. Disarmament, demobilization and reintegration and violence reduction",19,data/pdfs\MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003.pdf,MINUSTAH_S_2006_1003,,,,,,,
